site_id,survey_id,static_descriptors_reef_id (archived field),reef_name,country,state_province_island,city_town,region,coordinates_in_decimal_degree_format,longitude_degrees,longitude_minutes,longitude_seconds,longitude_cardinal_direction,latitude_degrees,latitude_minutes,latitude_seconds,latitude_cardinal_direction,year,date,depth (m),substrate_code,segment_code,total,substrate_recorded_by,errors,what_errors
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,SC,S4,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,RKC,S1,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,RKC,S2,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,RKC,S3,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,RKC,S4,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,NIA,S1,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,NIA,S2,6,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,NIA,S3,13,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,NIA,S4,13,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,SP,S1,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,SP,S2,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,SP,S3,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,SP,S4,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,RC,S1,26,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,RC,S2,24,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,RC,S3,19,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,RC,S4,14,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,RB,S1,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,RB,S2,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,RB,S3,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,RB,S4,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,SD,S1,8,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,SD,S2,6,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,SD,S3,8,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,SD,S4,13,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,SI,S1,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,SI,S2,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,SI,S3,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,SI,S4,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,OT,S1,2,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,OT,S2,1,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,OT,S3,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,OT,S4,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,FS,S1,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,FS,S2,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,FS,S3,0,"",false,""
f3c43608-24b2-40ab-a8e7-8adddbdad5d9,02f860b1-afad-4655-adad-2c04b227bf0a,159.35.4.9W.22.13.15.0N,Ke'e Beach,United States of America,"Hawaii, Kauai",Ha'ena (Hanalei),Indo-Pacific,"22.220833, -159.584694",159,35,4.9,W,22,13,15.0,N,2009,13-June-09,1.5,FS,S4,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,HC,S1,9,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,HC,S2,8,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,HC,S3,14,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,HC,S4,7,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,HC/B,S1,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,HC/B,S2,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,HC/B,S3,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,HC/B,S4,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,HC/D,S1,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,HC/D,S2,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,HC/D,S3,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,HC/D,S4,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,SC,S1,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,SC,S2,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,SC,S3,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,SC,S4,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,RKC,S1,2,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,RKC,S2,7,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,RKC,S3,5,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,RKC,S4,4,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,NIA,S1,3,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,NIA,S2,2,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,NIA,S3,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,NIA,S4,1,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,SP,S1,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,SP,S2,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,SP,S3,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,SP,S4,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,RC,S1,11,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,RC,S2,18,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,RC,S3,19,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,RC,S4,20,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,RB,S1,10,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,RB,S2,4,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,RB,S3,2,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,RB,S4,6,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,SD,S1,5,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,SD,S2,1,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,SD,S3,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,SD,S4,2,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,SI,S1,0,"",false,""
3a4d2bd7-f328-48b2-bfa2-a0e15f017cc8,0545df2a-5c2c-44d7-817c-75cb923b004c,155.59.55.0W.19.49.6.6N,KSI,United States of America,"Hawaii, Hawaii",Kona,Indo-Pacific,"19.8185, -155.998611",155,59,55.0,W,19,49,6.6,N,2006,10-February-06,11.5,SI,S2,0,"",false,""
